Index,local_timestamp,Time_Index,Ambient Dew Point (°C),Ambient Humidity (%),Ambient Temperature (°C),Barometric Pressure (mb),Rain Accumulation Record (mm),Rain Accumulation for Day (mm),Rain Intensity (mm/hr),Rain Intensity Peak (mm/hr),POA Irradiance (W/m²),Aggregate AC Power (kW)
5524,7/12/2017 13:00,53,23.64875,55.68,33.73,1019.47,0,0,0,0,798.718,90.76886
5525,7/12/2017 13:15,54,23.28572,54.62667,33.68,1019.46,0,0,0,0,463.774,53.29589
5526,7/12/2017 13:30,55,22.99373,53.50667,33.74,1019.413,0,0,0,0,773.4793,87.05173
5527,7/12/2017 13:45,56,22.61523,51.54333,33.99333,1019.343,0,0,0,0,553.6846,65.11105
5528,7/12/2017 14:00,57,22.81399,53.22333,33.64,1019.237,0,0,0,0,575.4739,65.08831
5529,7/12/2017 14:15,58,22.85638,52.02,34.09333,1018.99,0,0,0,0,669.8279,77.39467
5530,7/12/2017 14:30,59,23.04815,51.75333,34.39667,1018.933,0,0,0,0,712.368,82.99828
5531,7/12/2017 14:45,60,23.18192,53.61333,33.90333,1018.773,0,0,0,0,443.4993,55.1882
5532,7/12/2017 15:00,61,23.01005,52.26333,34.17333,1018.49,0,0,0,0,785.986,96.03436
5533,7/12/2017 15:15,62,23.00995,51.62333,34.39667,1018.447,0,0,0,0,564.7527,69.97521
5534,7/12/2017 15:30,63,22.90682,52.23333,34.07333,1018.393,0,0,0,0,359.486,46.60321
5535,7/12/2017 15:45,64,22.85968,52.65667,33.87667,1018.52,0,0,0,0,442.1873,57.5574
5536,7/12/2017 16:00,65,23.14969,53.26,33.98667,1018.407,0,0,0,0,478.8606,61.58959
5537,7/12/2017 16:15,66,23.11256,52.30667,34.27,1018.243,0,0,0,0,669.2733,84.80137
5538,7/12/2017 16:30,67,22.95971,50.82667,34.62333,1018.057,0,0,0,0,556.232,69.64908
5539,7/12/2017 16:45,68,23.35263,52.88667,34.33333,1018.12,0,0,0,0,527.478,67.87293
5540,7/12/2017 17:00,69,23.32163,52.99881,34.26429,1018.207,0,0,0,0,299.578,39.69347
5541,7/12/2017 17:15,70,23.5097,53.57467,34.27067,1018.136,0,0,0,0,516.2026,69.13805
5542,7/12/2017 17:30,71,23.61081,53.96667,34.24933,1018.144,0,0,0,0,446.586,60.89189
5543,7/12/2017 17:45,72,23.70448,55.77733,33.75867,1017.979,0,0,0,0,312.646,43.78618
5544,7/12/2017 18:00,73,23.54946,56.65333,33.312,1017.869,0,0,0,0,298.8106,43.50255
5545,7/12/2017 18:15,74,23.34319,55.90266,33.328,1017.907,0,0,0,0,238.07,35.56653
5546,7/12/2017 18:30,75,23.19744,55.42933,33.32267,1017.953,0,0,0,0,190.2553,29.52459
5547,7/12/2017 18:45,76,23.28711,56.604,33.04533,1017.868,0,0,0,0,134.316,20.79018
5548,7/12/2017 19:00,77,23.26926,57.34133,32.796,1017.819,0,0,0,0,110.4913,17.380544
5549,7/12/2017 19:15,78,23.39274,58.36533,32.61333,1017.929,0,0,0,0,84.78467,13.991054
5550,7/12/2017 19:30,79,23.5121,59.04933,32.53467,1017.983,0,0,0,0,62.482,10.422961
5551,7/12/2017 19:45,80,23.29857,59.13866,32.27866,1018.149,0,0,0,0,38.52133,5.910228
5552,7/12/2017 20:00,81,23.08216,59.50266,31.93867,1018.189,0,0,0,0,20.05867,2.581628
5553,7/12/2017 20:15,82,23.18122,60.96533,31.616,1018.177,0,0,0,0,5.759333,0.0764538
5554,7/12/2017 20:30,83,23.23711,62.30799,31.292,1018.316,0,0,0,0,0,0
5555,7/12/2017 20:45,84,23.33241,63.76133,30.988,1018.373,0,0,0,0,0,0
5556,7/12/2017 21:00,85,23.37021,64.74667,30.75867,1018.461,0,0,0,0,0,0
5557,7/12/2017 21:15,86,23.57906,66.51467,30.508,1018.656,0,0,0,0,0,0
5558,7/12/2017 21:30,87,23.69755,67.94134,30.26133,1018.783,0,0,0,0,0,0
5559,7/12/2017 21:45,88,23.57348,68.03617,30.10638,1018.78,0,0,0,0,0,0
5560,7/12/2017 22:00,89,23.58284,68.32164,30.0437,1018.876,0,0,0,0,0,0
5561,7/12/2017 22:15,90,23.49034,68.64333,29.86466,1018.935,0,0,0,0,0,0
5562,7/12/2017 22:30,91,23.49525,69.29667,29.70466,1019.077,0,0,0,0,0,0
5563,7/12/2017 22:45,92,23.4446,69.40467,29.62466,1019.275,0,0,0,0,0,0
5564,7/12/2017 23:00,93,23.69275,70.55067,29.6,1019.183,0,0,0,0,0,0
5565,7/12/2017 23:15,94,23.68642,71.24533,29.42333,1019.187,0,0,0,0,0,0
5566,7/12/2017 23:30,95,23.47843,71.98466,29.02733,1019.147,0,0,0,0,0,0
5567,7/12/2017 23:45,96,23.35826,72.41866,28.798,1019.139,0,0,0,0,0,0
5568,7/13/2017 0:00,1,23.47088,73.716,28.60933,1019.298,0,0,0,0,0,0
5569,7/13/2017 0:15,2,23.60463,75.51134,28.334,1019.251,0,0,0,0,0,0
5570,7/13/2017 0:30,3,23.86258,77.40533,28.17467,1019.284,0,0,0,0,0,0
5571,7/13/2017 0:45,4,24.10962,79.35467,28.00267,1019.355,0,0,0,0,0,0
5572,7/13/2017 1:00,5,24.19493,80.50134,27.844,1019.427,0,0,0,0,0,0
5573,7/13/2017 1:15,6,24.13291,81.56266,27.556,1019.335,0,0,0,0,0,0
5574,7/13/2017 1:30,7,24.06995,81.99333,27.40133,1019.299,0,0,0,0,0,0
5575,7/13/2017 1:45,8,24.02579,82.41733,27.268,1019.281,0,0,0,0,0,0
5576,7/13/2017 2:00,9,23.99009,82.56933,27.2,1019.279,0,0,0,0,0,0
5577,7/13/2017 2:15,10,23.97425,83.12534,27.06933,1019.28,0,0,0,0,0,0
5578,7/13/2017 2:30,11,23.87954,83.49866,26.896,1019.288,0,0,0,0,0,0
5579,7/13/2017 2:45,12,23.82329,83.79367,26.77848,1019.12,0,0,0,0,0,0
5580,7/13/2017 3:00,13,23.80109,84.35838,26.64161,1019.048,0,0,0,0,0,0
5581,7/13/2017 3:15,14,23.81139,84.77399,26.56866,1019.007,0,0,0,0,0,0
5582,7/13/2017 3:30,15,23.79934,85.056,26.5,1019.027,0,0,0,0,0,0
5583,7/13/2017 3:45,16,23.81175,85.34399,26.45533,1019.015,0,0,0,0,0,0
5584,7/13/2017 4:00,17,23.80531,85.46533,26.42467,1019.049,0,0,0,0,0,0
5585,7/13/2017 4:15,18,23.81461,85.436,26.44,1019.216,0,0,0,0,0,0
5586,7/13/2017 4:30,19,23.86397,85.45467,26.48667,1019.267,0,0,0,0,0,0
5587,7/13/2017 4:45,20,23.88071,85.54066,26.48667,1019.351,0,0,0,0,0,0
5588,7/13/2017 5:00,21,23.77777,85.79867,26.33067,1019.34,0,0,0,0,0,0
5589,7/13/2017 5:15,22,23.76128,86.12933,26.24867,1019.458,0,0,0,0,0,0
5590,7/13/2017 5:30,23,23.72169,86.33134,26.16867,1019.482,0,0,0,0,0,0
5591,7/13/2017 5:45,24,23.59969,86.50333,26.01067,1019.569,0,0,0,0,0,0
5592,7/13/2017 6:00,25,23.46129,86.61133,25.84867,1019.665,0,0,0,0,0,0
5593,7/13/2017 6:15,26,23.39468,86.51266,25.8,1019.687,0,0,0,0,2.099333,0
5594,7/13/2017 6:30,27,23.3614,86.33933,25.8,1019.811,0,0,0,0,13.286,0.4131649
5595,7/13/2017 6:45,28,23.31693,86.108,25.8,1019.853,0,0,0,0,25.804,3.152987
5596,7/13/2017 7:00,29,23.31953,85.34,25.954,1019.704,0,0,0,0,42.918,5.59668
5597,7/13/2017 7:15,30,23.37011,84.41799,26.18933,1019.671,0,0,0,0,75.03,9.577295
5598,7/13/2017 7:30,31,23.40578,83.67333,26.376,1019.702,0,0,0,0,95.15867,14.710832
5599,7/13/2017 7:45,32,23.3851,82.42674,26.6093,1019.659,0,0,0,0,124.58,20.809147
5600,7/13/2017 8:00,33,23.46173,81.05067,26.97467,1019.627,0,0,0,0,216.1967,27.59176
5601,7/13/2017 8:15,34,23.46309,79.77467,27.24667,1019.651,0,0,0,0,274.504,34.81037
5602,7/13/2017 8:30,35,23.4899,78.36533,27.57866,1019.737,0,0,0,0,315.5107,40.00597
5603,7/13/2017 8:45,36,23.58685,77.25867,27.92267,1019.857,0,0,0,0,366.2167,46.2143
5604,7/13/2017 9:00,37,23.7407,75.41467,28.49733,1019.973,0,0,0,0,433.66,54.43666
5605,7/13/2017 9:15,38,23.6513,73.896,28.75467,1020.081,0,0,0,0,479.774,59.90455
5606,7/13/2017 9:30,39,23.82794,72.63467,29.23733,1020.103,0,0,0,0,518.22,64.50367
5607,7/13/2017 9:45,40,23.96473,71.36266,29.68667,1020.064,0,0,0,0,572.9853,70.29504
5608,7/13/2017 10:00,41,23.85508,69.33867,30.072,1020.191,0,0,0,0,652.4774,79.25357
5609,7/13/2017 10:15,42,23.99606,68.54266,30.42133,1020.196,0,0,0,0,674.986,81.33722
5610,7/13/2017 10:30,43,24.04734,67.244,30.81067,1020.143,0,0,0,0,700.842,83.96388
5611,7/13/2017 10:45,44,24.00028,65.65467,31.18,1020.121,0,0,0,0,741.3353,88.32251
5612,7/13/2017 11:00,45,23.92138,64.10667,31.51733,1020.113,0,0,0,0,764.996,90.77175
5613,7/13/2017 11:15,46,24.03238,62.70266,32.02533,1020.001,0,0,0,0,805.38,94.79201
5614,7/13/2017 11:30,47,24.06438,61.25733,32.47333,1019.849,0,0,0,0,812.1586,95.28447
5615,7/13/2017 11:45,48,24.01315,60.172,32.736,1019.736,0,0,0,0,878.7433,102.47188
5616,7/13/2017 12:00,49,23.95167,59.04,33.00933,1019.616,0,0,0,0,799.256,94.44748
5617,7/13/2017 12:15,50,23.82429,58.94,32.90266,1019.637,0,0,0,0,730.5507,87.17826
5618,7/13/2017 12:30,51,23.83545,58.03167,33.19167,1019.685,0,0,0,0,784.7737,92.6517
5619,7/13/2017 12:45,52,24.0151,57.58455,33.52195,1019.527,0,0,0,0,952.1385,109.21061
5620,7/13/2017 13:00,53,23.98716,56.64333,33.79,1019.36,0,0,0,0,977.9073,111.39403
5621,7/13/2017 13:15,54,24.0537,56.89333,33.78,1019.21,0,0,0,0,963.7179,108.98786
5622,7/13/2017 13:30,55,24.00376,55.84333,34.06,1018.95,0,0,0,0,929.57,106.40745
5623,7/13/2017 13:45,56,23.77007,55.02667,34.07333,1018.83,0,0,0,0,935.8553,108.71265
5624,7/13/2017 14:00,57,23.59376,54,34.22333,1018.823,0,0,0,0,949.3093,110.28751
5625,7/13/2017 14:15,58,23.6388,53.27667,34.51333,1018.777,0,0,0,0,827.628,92.58833
5626,7/13/2017 14:30,59,23.57038,52.58667,34.67333,1018.7,0,0,0,0,913.524,107.75167
5627,7/13/2017 14:45,60,23.26824,51.78,34.62667,1018.627,0,0,0,0,863.302,102.05338
5628,7/13/2017 15:00,61,23.32971,50.59333,35.11,1018.41,0,0,0,0,805.8087,95.53097
5629,7/13/2017 15:15,62,23.20171,51.67333,34.58667,1018.35,0,0,0,0,546.7293,66.41405
5630,7/13/2017 15:30,63,22.90508,50.20333,34.79,1018.19,0,0,0,0,815.7673,96.36693
5631,7/13/2017 15:45,64,22.98767,49.28667,35.20667,1018.043,0,0,0,0,803.1567,98.50618
5632,7/13/2017 16:00,65,23.0337,49.54333,35.16333,1017.893,0,0,0,0,598.2307,72.2696
5633,7/13/2017 16:15,66,22.9264,49.25,35.15333,1017.827,0,0,0,0,637.0933,77.84852
5634,7/13/2017 16:30,67,22.85972,49.57,34.96333,1017.673,0,0,0,0,410.1133,53.23903
5635,7/13/2017 16:45,68,22.81596,50.04333,34.74333,1017.637,0,0,0,0,523.1866,67.93607
5636,7/13/2017 17:00,69,22.9656,49.79667,34.99667,1017.483,0,0,0,0,548.7333,71.71887
5637,7/13/2017 17:15,70,23.13298,50.57333,34.9,1017.343,0,0,0,0,457.5027,62.20449
5638,7/13/2017 17:30,71,23.14611,50.88835,34.80194,1017.243,0,0,0,0,424.7648,58.3694
5639,7/13/2017 17:45,72,23.13202,51.69618,34.50682,1017.195,0,0,0,0,331.6476,47.37662
5640,7/13/2017 18:00,73,23.23634,53.48667,34.004,1017.137,0,0,0,0,251.4007,36.67832
5641,7/13/2017 18:15,74,22.64119,51.696,33.96933,1017.131,0,0,0,0,237.04,35.54083
5642,7/13/2017 18:30,75,23.36835,54.12533,33.93333,1017.049,0,0,0,0,203.376,31.38376
5643,7/13/2017 18:45,76,23.39346,54.45467,33.852,1016.928,0,0,0,0,157.5887,25.24801
5644,7/13/2017 19:00,77,23.27711,54.80266,33.612,1016.889,0,0,0,0,111.7527,19.025458
5645,7/13/2017 19:15,78,23.57392,55.83733,33.59867,1017.003,0,0,0,0,73.44534,13.211671
5646,7/13/2017 19:30,79,23.62353,56.93333,33.304,1017.196,0,0,0,0,46.30066,8.203854
5647,7/13/2017 19:45,80,23.58715,58.12667,32.89466,1017.164,0,0,0,0,23.682,3.477178
5648,7/13/2017 20:00,81,23.54596,58.92133,32.60933,1017.18,0,0,0,0,10.562,0.4468339
5649,7/13/2017 20:15,82,23.54343,60.064,32.26533,1017.189,0,0,0,0,0.6813333,0
5650,7/13/2017 20:30,83,23.44509,60.72933,31.96533,1017.196,0,0,0,0,0,0
5651,7/13/2017 20:45,84,23.49866,61.868,31.69466,1017.168,0,0,0,0,0,0
5652,7/13/2017 21:00,85,23.80094,64.25333,31.34933,1017.163,0,0,0,0,0,0
5653,7/13/2017 21:15,86,23.86615,65.77733,31.00533,1017.312,0,0,0,0,0,0
5654,7/13/2017 21:30,87,23.82373,66.276,30.828,1017.435,0,0,0,0,0,0
5655,7/13/2017 21:45,88,23.71858,66.47733,30.664,1017.68,0,0,0,0,0,0
5656,7/13/2017 22:00,89,23.47769,66.43466,30.42133,1017.769,0,0,0,0,0,0
5657,7/13/2017 22:15,90,23.31657,66.19466,30.31466,1017.827,0,0,0,0,0,0
5658,7/13/2017 22:30,91,23.23649,66.30943,30.2,1017.819,0,0,0,0,0,0
5659,7/13/2017 22:45,92,23.14588,66.499,30.05643,1017.781,0,0,0,0,0,0
5660,7/13/2017 23:00,93,23.12943,67.55733,29.76267,1017.747,0,0,0,0,0,0
5661,7/13/2017 23:15,94,23.1753,68.376,29.60133,1017.808,0,0,0,0,0,0
5662,7/13/2017 23:30,95,23.30898,69.18133,29.53867,1018.003,0,0,0,0,0,0
5663,7/13/2017 23:45,96,23.21964,70.64266,29.08267,1018.192,0,0,0,0,0,0
5664,7/14/2017 0:00,1,23.25883,72.18,28.752,1018.292,0,0,0,0,0,0
5665,7/14/2017 0:15,2,23.48137,74.192,28.50933,1018.325,0,0,0,0,0,0
5666,7/14/2017 0:30,3,23.50543,75.4,28.256,1018.225,0,0,0,0,0,0
5667,7/14/2017 0:45,4,23.49568,76.17867,28.06933,1018.053,0,0,0,0,0,0
5668,7/14/2017 1:00,5,23.60003,77.17333,27.95466,1018.143,0,0,0,0,0,0
5669,7/14/2017 1:15,6,23.63201,77.98,27.80933,1018.327,0,0,0,0,0,0
5670,7/14/2017 1:30,7,23.51108,78.29867,27.61466,1018.359,0,0,0,0,0,0
5671,7/14/2017 1:45,8,23.61076,78.86266,27.59467,1018.353,0,0,0,0,0,0
5672,7/14/2017 2:00,9,23.56712,79.272,27.46133,1018.329,0,0,0,0,0,0
5673,7/14/2017 2:15,10,23.56927,79.80933,27.348,1018.357,0,0,0,0,0,0
5674,7/14/2017 2:30,11,23.56545,80.32266,27.23467,1018.407,0,0,0,0,0,0
5675,7/14/2017 2:45,12,23.53241,80.508,27.16133,1018.361,0,0,0,0,0,0
5676,7/14/2017 3:00,13,23.5808,81.28266,27.048,1018.249,0,0,0,0,0,0
5677,7/14/2017 3:15,14,23.61141,82.13066,26.90267,1018.145,0,0,0,0,0,0
5678,7/14/2017 3:30,15,23.66444,82.85973,26.80649,1018.148,0,0,0,0,0,0
5679,7/14/2017 3:45,16,23.74211,83.30615,26.79462,1018.116,0,0,0,0,0,0
5680,7/14/2017 4:00,17,23.67885,83.42,26.70667,1018.067,0,0,0,0,0,0
5681,7/14/2017 4:15,18,23.5736,82.92533,26.7,1017.839,0,0,0,0,0,0
5682,7/14/2017 4:30,19,23.55753,83.03066,26.662,1017.755,0,0,0,0,0,0
5683,7/14/2017 4:45,20,23.55003,83.362,26.58667,1017.811,0,0,0,0,0,0
5684,7/14/2017 5:00,21,23.58015,83.56933,26.57533,1017.833,0,0,0,0,0,0
5685,7/14/2017 5:15,22,23.56498,84.152,26.442,1017.863,0,0,0,0,0,0
5686,7/14/2017 5:30,23,23.52674,84.67733,26.29733,1017.913,0,0,0,0,0,0
5687,7/14/2017 5:45,24,23.40557,84.76867,26.15533,1017.915,0,0,0,0,0,0
5688,7/14/2017 6:00,25,23.30498,84.87866,26.03067,1018.043,0,0,0,0,0,0
5689,7/14/2017 6:15,26,23.22461,84.242,26.076,1018.015,0,0,0,0,0.068,0
5690,7/14/2017 6:30,27,23.11973,83.822,26.05333,1017.922,0,0,0,0,6.525333,0.13857381
5691,7/14/2017 6:45,28,23.0616,82.546,26.254,1018.016,0,0,0,0,25.35133,3.065619
5692,7/14/2017 7:00,29,22.93534,80.96667,26.45133,1018.247,0,0,0,0,53.49733,7.172957
5693,7/14/2017 7:15,30,22.92466,79.98599,26.64733,1018.38,0,0,0,0,93.13467,12.388138
5694,7/14/2017 7:30,31,23.09423,79.366,26.954,1018.543,0,0,0,0,107.27,16.528859
5695,7/14/2017 7:45,32,23.17664,78.896,27.14,1018.547,0,0,0,0,134.7347,22.162023
5696,7/14/2017 8:00,33,23.29657,78.92934,27.25667,1018.593,0,0,0,0,227.184,29.51685
5697,7/14/2017 8:15,34,23.39963,77.70461,27.63,1018.735,0,0,0,0,294.0245,37.84463
5698,7/14/2017 8:30,35,23.45977,77.06512,27.83372,1018.81,0,0,0,0,335.8489,42.89099
5699,7/14/2017 8:45,36,23.55191,76.39066,28.08,1018.896,0,0,0,0,371.9007,47.23678
5700,7/14/2017 9:00,37,23.61171,75.76266,28.284,1018.881,0,0,0,0,424.8847,53.63432
5701,7/14/2017 9:15,38,23.61258,73.63866,28.77466,1018.872,0,0,0,0,478.6333,59.93343
5702,7/14/2017 9:30,39,23.61042,72.764,28.97867,1018.652,0,0,0,0,534.3947,66.46522
5703,7/14/2017 9:45,40,23.8407,71.98,29.40667,1018.617,0,0,0,0,560.18,69.19704
5704,7/14/2017 10:00,41,23.8532,70.73466,29.724,1018.539,0,0,0,0,617.304,75.46025
5705,7/14/2017 10:15,42,23.79921,68.09733,30.328,1018.383,0,0,0,0,651.4113,78.82959
5706,7/14/2017 10:30,43,23.74269,67.06933,30.53466,1018.272,0,0,0,0,708.8913,85.02153
5707,7/14/2017 10:45,44,23.87784,65.68667,31.04533,1018.264,0,0,0,0,758.152,89.46459
5708,7/14/2017 11:00,45,23.68827,63.096,31.552,1018.148,0,0,0,0,802.644,93.56479
5709,7/14/2017 11:15,46,23.67032,62.03733,31.82933,1018.013,0,0,0,0,851.2587,98.60507
5710,7/14/2017 11:30,47,23.61079,62.11866,31.744,1017.903,0,0,0,0,871.7253,101.29115
5711,7/14/2017 11:45,48,23.78212,60.82667,32.29866,1017.809,0,0,0,0,887.61,102.89354
5712,7/14/2017 12:00,49,24.07085,61.64533,32.368,1017.713,0,0,0,0,897.6253,103.63491
5713,7/14/2017 12:15,50,24.09001,61.12933,32.53733,1017.685,0,0,0,0,926.1726,106.7253
5714,7/14/2017 12:30,51,24.08282,60.22266,32.79467,1017.616,0,0,0,0,940.5566,107.87752
5715,7/14/2017 12:45,52,24.13757,58.59066,33.344,1017.533,0,0,0,0,943.6273,107.02331
5716,7/14/2017 13:00,53,23.71235,56.13866,33.65733,1017.423,0,0,0,0,950.2459,107.64322
5717,7/14/2017 13:15,54,23.29659,54.96889,33.57889,1017.288,0,0,0,0,936.351,107.18775
5718,7/14/2017 13:30,55,23.75611,54.33636,34.28677,1017.064,0,0,0,0,910.8367,104.63666
5719,7/14/2017 13:45,56,22.92925,51.02333,34.52333,1017.017,0,0,0,0,849.428,97.88785
5720,7/14/2017 14:00,57,23.28312,52.06333,34.54,1016.873,0,0,0,0,903.852,103.36364
5721,7/14/2017 14:15,58,23.35791,51.37,34.86333,1016.71,0,0,0,0,885.7712,102.6659
5722,7/14/2017 14:30,59,23.44584,50.95667,35.10667,1016.51,0,0,0,0,886.7206,102.42533
5723,7/14/2017 14:45,60,23.1358,50.15667,35.05667,1016.247,0,0,0,0,767.3994,90.69853
5724,7/14/2017 15:00,61,23.26085,49.94667,35.27,1016,0,0,0,0,841.3994,97.66428
5725,7/14/2017 15:15,62,23.29473,50.36666,35.15333,1015.83,0,0,0,0,733.9106,89.02004
5726,7/14/2017 15:30,63,23.17744,49.56,35.31667,1015.653,0,0,0,0,699.368,85.76418
5727,7/14/2017 15:45,64,22.91805,49.71,34.97667,1015.58,0,0,0,0,590.1453,73.62528
5728,7/14/2017 16:00,65,23.01717,50.24667,34.89,1015.473,0,0,0,0,632.0787,78.24392
5729,7/14/2017 16:15,66,23.03903,49.69,35.11666,1015.32,0,0,0,0,655.3853,83.29679
5730,7/14/2017 16:30,67,22.7815,48.2,35.38667,1015.18,0,0,0,0,626.0053,79.30094
5731,7/14/2017 16:45,68,23.09981,49.07,35.41,1014.96,0,0,0,0,545.2753,70.92756
5732,7/14/2017 17:00,69,22.97972,49.71333,35.04333,1014.727,0,0,0,0,485.6093,63.54825
5733,7/14/2017 17:15,70,23.14261,49.87,35.16667,1014.547,0,0,0,0,453.3573,61.21179
5734,7/14/2017 17:30,71,23.38764,51.07333,35,1014.51,0,0,0,0,385.13,53.90997
5735,7/14/2017 17:45,72,23.64337,52.33667,34.83666,1014.343,0,0,0,0,371.222,52.28068
5736,7/14/2017 18:00,73,23.41008,52.36666,34.57333,1014.113,0,0,0,0,201.042,28.68492
5737,7/14/2017 18:15,74,23.52591,52.775,34.55882,1013.971,0,0,0,0,238.5065,35.31009
5738,7/14/2017 18:30,75,23.21237,52.232,34.404,1014.103,0,0,0,0,174.466,26.91152
5739,7/14/2017 18:45,76,23.1407,52.476,34.24266,1013.984,0,0,0,0,112.4067,18.103967
5740,7/14/2017 19:00,77,23.23088,54.208,33.75867,1014.145,0,0,0,0,49.84533,8.252362
5741,7/14/2017 19:15,78,23.55994,56.21466,33.46267,1014.207,0,0,0,0,37.94933,6.160983
5742,7/14/2017 19:30,79,23.59121,57.66133,33.04267,1014.136,0,0,0,0,30.142,4.347619
5743,7/14/2017 19:45,80,23.58894,58.732,32.712,1014.475,0,0,0,0,14.99067,1.3207171
5744,7/14/2017 20:00,81,23.13847,58.07333,32.42933,1014.439,0,0,0,0,1.219333,0
5745,7/14/2017 20:15,82,23.00743,58.508,32.15733,1014.391,0,0,0,0,0,0
5746,7/14/2017 20:30,83,21.62462,68.804,28.13466,1015.72,11.4,2.4,0.2373333,2.4,0,0
5747,7/14/2017 20:45,84,21.7979,93.88599,22.818,1016.457,18.6,5.999999,3.589333,6,0,0
5748,7/14/2017 21:00,85,21.55078,91.32933,23.02467,1015.778,0.9999999,6.199998,1.169333,2.4,0.001333333,0
5749,7/14/2017 21:15,86,21.33812,89.82,23.08467,1015.475,0,6.199998,0.4613333,0.6,0,0
5750,7/14/2017 21:30,87,21.53958,90.29667,23.20067,1015.334,0.9999999,6.399998,0.5459999,0.7,0,0
5751,7/14/2017 21:45,88,21.48782,89.76467,23.246,1015.173,0,6.399998,0.4273333,0.5,0,0
5752,7/14/2017 22:00,89,21.7796,89.79,23.53733,1015.14,0,6.399998,0.2013333,0.4,0,0
5753,7/14/2017 22:15,90,22.25106,91.21667,23.75267,1015.531,0,6.399998,0.2,0.2,0,0
5754,7/14/2017 22:30,91,22.10106,89.31,23.952,1015.739,0,6.399998,0.01466667,0.2,0,0
5755,7/14/2017 22:45,92,22.29539,90.11266,24,1015.635,0,6.399998,0,0,0,0
5756,7/14/2017 23:00,93,22.14106,88.68768,24.10942,1015.687,0,6.399998,0,0,0,0
5757,7/14/2017 23:15,94,21.69488,83.88979,24.58367,1015.735,0,6.399998,0,0,0,0
5758,7/14/2017 23:30,95,22.14991,84.492,24.928,1015.629,0,6.399998,0,0,0,0
5759,7/14/2017 23:45,96,22.59024,84.972,25.28267,1015.421,0,6.399998,0,0,0,0
5760,7/15/2017 0:00,1,22.89389,86.36667,25.31867,1015.419,0,6.399998,0,0,0,0
5761,7/15/2017 0:15,2,23.28893,86.82266,25.632,1015.519,0,6.399998,0,0,0,0
5762,7/15/2017 0:30,3,22.9701,85.88933,25.48933,1015.227,0,6.399998,0,0,0,0
5763,7/15/2017 0:45,4,22.5892,84.932,25.28933,1015.069,0,6.399998,0,0,0,0
5764,7/15/2017 1:00,5,22.70358,86.42933,25.11467,1015.513,4,7.199998,0.09599999,0.8,0,0
5765,7/15/2017 1:15,6,22.65137,90.944,24.208,1015.621,0.9999999,7.399998,0.9973333,1,0,0
5766,7/15/2017 1:30,7,21.88353,91.90933,23.26,1016.608,37,14.8,3.634666,8.4,0,0
5767,7/15/2017 1:45,8,21.17477,95.21733,21.95867,1015.92,19,18.6,10.62933,12.2,0.005333333,0
5768,7/15/2017 2:00,9,21.41055,92.31466,22.708,1014.916,25,23.6,15.17067,17,0.000666667,0
5769,7/15/2017 2:15,10,21.61387,92.892,22.808,1014.871,4,24.40001,16.592,17,0.000666667,0
5770,7/15/2017 2:30,11,21.89319,93.20933,23.03333,1014.549,2,24.80001,14.54667,17,0,0
5771,7/15/2017 2:45,12,21.14395,91.884,22.51333,1014.603,0.9999999,25.00001,7.941333,10,0,0
5772,7/15/2017 3:00,13,20.63463,89.84533,22.36667,1015.109,0.9999999,25.20001,3.344,6.4,0,0
5773,7/15/2017 3:15,14,21.38179,93.27333,22.50667,1015.149,3,25.80001,1.522667,1.6,0,0
5774,7/15/2017 3:30,15,21.57847,93.972,22.58133,1015.337,6,27.00002,1.896,2.2,0.002,0
5775,7/15/2017 3:45,16,22.10449,95.34017,22.87265,1015.728,4,27.80002,2.396581,2.8,0.001769911,0
5776,7/15/2017 4:00,17,0,0,0,0,0,27.80002,0,0,0,0
5777,7/15/2017 4:15,18,0,0,0,0,0,27.80002,0,0,0,0
5778,7/15/2017 4:30,19,0,0,0,0,0,27.80002,0,0,0,0
5779,7/15/2017 4:45,20,0,0,0,0,0,27.80002,0,0,0,0
5780,7/15/2017 5:00,21,0,0,0,0,0,27.80002,0,0,0,0
5781,7/15/2017 5:15,22,0,0,0,0,0,27.80002,0,0,0,0
5782,7/15/2017 5:30,23,0,0,0,0,0,27.80002,0,0,0,0
5783,7/15/2017 5:45,24,0,0,0,0,0,27.80002,0,0,0,0
5784,7/15/2017 6:00,25,0,0,0,0,0,27.80002,0,0,0,0
5785,7/15/2017 6:15,26,0,0,0,0,0,27.80002,0,0,0,0
5786,7/15/2017 6:30,27,0,0,0,0,0,27.80002,0,0,0,0
5787,7/15/2017 6:45,28,0,0,0,0,0,27.80002,0,0,0,0.0810592
5788,7/15/2017 7:00,29,0,0,0,0,0,27.80002,0,0,0,3.211707
5789,7/15/2017 7:15,30,0,0,0,0,0,27.80002,0,0,0,9.215705
5790,7/15/2017 7:30,31,0,0,0,0,0,27.80002,0,0,0,13.775021
5791,7/15/2017 7:45,32,0,0,0,0,0,27.80002,0,0,0,20.701535
5792,7/15/2017 8:00,33,0,0,0,0,0,27.80002,0,0,0,30.43962
5793,7/15/2017 8:15,34,0,0,0,0,0,27.80002,0,0,0,39.97136
5794,7/15/2017 8:30,35,0,0,0,0,0,27.80002,0,0,0,18.425534
5795,7/15/2017 8:45,36,0,0,0,0,0,27.80002,0,0,0,23.351772
5796,7/15/2017 9:00,37,0,0,0,0,0,27.80002,0,0,0,22.946419
